Date,Open,High,Low,Close
2018-01-02,-0.05553723615340511,-0.061913406058599844,-0.05922353360184907,-0.056391580207926076
2018-01-03,-1.424150080500417,-0.9387087989936034,-0.05922353360184907,0.03915572889449137
2018-01-04,0.6078720866763067,-0.3414125648008171,-0.006819699636571384,-0.3423013442270333
2018-01-05,-0.7071750374119941,-0.5119352838718247,-0.05922353360184907,-0.008371986637144354
2018-01-08,-0.008150855951285167,0.3927005317323086,-0.791929336149951,-0.6318860409456116
2018-01-09,-0.5287903889452173,-0.5119352838718247,0.2605777584125704,0.5281184595491502
2018-01-10,0.4718372954694314,0.33587378950844754,0.41672094798617787,0.47114500880161664
2018-01-11,0.5116356542967058,0.16338199674043558,-0.5296409179843414,-0.3874163830361251
2018-01-12,-0.47444725124821174,-0.5102370881064937,0.46960366816262833,0.13445867147746432
2018-01-15,-0.05553723615340511,-0.17513364977781412,-0.163626017249166,-0.34121008558573707
2018-01-16,-0.008454614798732512,1.1866823262690536,0.09778485265845784,1.1394809904489107
2018-01-17,1.2140658441659398,0.9318152014546256,0.9313235828048771,0.5461499286845057
2018-01-18,0.2626200814165415,1.5581653540690177,0.7041212588948633,1.357603469106609
2018-01-19,1.476525485718891,1.5013204852926043,1.8388161937668914,1.1301844545639421
2018-01-22,1.1123779649413046,0.18979374593863138,0.2270532413462739,-0.0989843019025504
2018-01-23,-0.09746011818153583,0.6889657945623431,0.8409578809572391,1.0522847961541522
2018-01-24,1.119644992859228,2.4487611365701047,1.0067807731128677,1.8070990848333588
2018-01-25,1.6525764688068192,-0.15511877405757757,0.4826916992430885,-0.9240944686845132
2018-01-26,-1.027083391091099,-0.7624191592584291,-0.593984769973584,-0.6620932718393101
2018-01-29,-0.6543053555552163,-0.6787165548824843,-0.2850215472872413,-0.42580964163855195
2018-01-30,-0.4207527078769424,-1.216613170296428,-0.6041764078864978,-0.5538745696011633
2018-01-31,-0.3014598566220096,1.3704733025908207,-0.10525553775544658,1.6242941947692353
2018-02-01,1.5537361813849588,0.7516062720935647,1.323307649168089,-0.09659764077311356
2018-02-02,0.06305623421250972,-0.48487700640837056,-1.2178728790739444,-1.3041239969709075
2018-02-05,-1.7105014803369678,-1.2006269115796084,-1.0226113442002007,0.40167032408830244
2018-02-06,0.6459409202094731,-0.45144053964119474,0.17574261288979337,-1.1670895443990115
2018-02-07,-1.1487676724592564,0.625771624425567,-0.012501314853109586,0.7491916696618095
2018-02-08,0.48698296900157007,-0.3037818420168539,0.7341391186305253,0.48314781318295996
2018-02-09,0.4379603404196537,0.9108413079918225,0.4900397024003087,0.39363415032872867
2018-02-12,0.43141672614464727,0.6044651437802244,0.4375320965060074,0.9542049583753153
2018-02-13,1.2660621898763402,2.1891433974871446,1.5914395228308387,1.596637340244304
2018-02-14,1.4907551704421684,0.11665238914584708,0.3265685012091887,-1.1870347379198438
2018-02-15,-1.1313037968025978,-1.3958105887983998,-0.22906908351865723,-0.2895867314860118
2018-02-16,-0.17018170438434294,-0.1994200909459803,-0.6135457730935027,-0.13461217602447084
2018-02-19,0.09780073736076803,1.041545811365786,0.8054117631998431,1.3545370661804748
2018-02-20,1.166065912508375,0.11755151198172535,0.23707442416838478,-0.6606219316976957
2018-02-21,-1.0530825135471766,-1.0896965713351505,-0.6895372834227919,-0.6705681103230414
2018-02-22,-0.6631805810410131,0.07531092423967731,-0.40070436525756375,0.5680640550137187
2018-02-23,0.8712626289985154,0.5308994462910721,0.9739283555839319,0.2890827179818271
2018-02-26,0.170459346349025,-0.46693309609050176,-0.604929365225757,-0.7410011986389936
2018-02-27,-0.8416874275800561,1.6184435138494964,0.11097883469714719,1.9583370372724895
2018-02-28,1.971958145932198,0.41949506637617734,1.6780512675085308,-0.24019071422021168
2018-03-01,-0.34556246542601926,-0.79795501962484,-0.1811136950516804,-0.46275144778161037
2018-03-02,-0.384412859944253,0.11418211134658478,-0.14072889306896605,0.5038370114511305
2018-03-05,0.46066981725324635,0.9904999617408344,0.18578552076403468,0.7531221599290027
2018-03-06,0.6716794897207491,0.7948590151627329,1.0772780519136382,0.33977006675097965
2018-03-07,0.4792847734093742,0.1482383199013529,0.17766631233475164,0.5494258137523277
2018-03-08,0.506750911699527,1.9460715360714016,1.079087266785367,1.6268215417992808
2018-03-09,1.4674369060637267,0.4584622963184142,0.8188987699501448,-0.056391580207926076
2018-03-12,0.17710630465791016,0.41288765152764706,0.7628978689936334,-0.19060461691473524
2018-03-13,-0.12158839560780173,0.40788096199246315,-0.5353592727673739,1.0211889022323088
2018-03-14,0.9370153221342972,-0.4105825305208488,0.45963675109369895,-0.7764327490665686
2018-03-15,-0.7964690143137841,-0.49142596078129896,-0.022630793172616015,-0.023018392189597715
2018-03-16,-0.12129273240523103,-0.18019349252809616,-0.3882609640137915,-0.12307830800862748
2018-03-19,-0.12141067948370815,-0.22003999311630756,-0.4278146496633501,-0.42382530111161715
2018-03-20,-0.1875208647487165,1.286950031803668,0.23835709931024424,1.596637340244304
2018-03-21,1.5339788535841532,4.404855171994203,1.7501657272028848,3.4970583440295155
2018-03-22,3.4994651852331176,1.0230175782373845,2.803918923699968,-0.9707377860097383
2018-03-23,-1.2710034895648172,-1.4285442619944702,-0.2573074634559243,0.7599804242663948
2018-03-26,0.9022314916482556,1.5946940286446734,0.7370057274332171,1.0679752078735538
2018-03-27,1.3737699824133887,2.079037358183272,1.3073169270541183,1.925497927190096
2018-03-28,1.769454279658454,1.3323683507470034,-0.5942964023957159,-1.9383173624520993
