Date,Open,High,Low,Close
2018-01-02,0.0,0.0,0.0,0.0
2018-01-03,-0.037267080745341685,-0.019680196801968197,0.0,0.00256081946222797
2018-01-04,0.01806451612903226,-0.006273525721455453,0.001293661060802087,-0.00766283524904221
2018-01-05,-0.017743979721166037,-0.010101010101010055,0.0,0.0012870012870014325
2018-01-08,0.001290322580645098,0.010204081632652962,-0.01808785529715773,-0.015424164524421635
2018-01-09,-0.012886597938144284,-0.010101010101010055,0.007894736842105399,0.015665796344647598
2018-01-10,0.01436031331592691,0.008928571428571397,0.011749347258485532,0.014138817480719768
2018-01-11,0.015444015444015413,0.005056890012642201,-0.011612903225806437,-0.008871989860582907
2018-01-12,-0.011406844106463865,-0.010062893081761004,0.01305483028720622,0.005115089514066584
2018-01-15,0.0,-0.0025412960609911828,-0.002577319587628857,-0.007633587786259555
2018-01-16,0.0012820512820512775,0.028025477707006363,0.003875968992248069,0.03205128205128216
2018-01-17,0.03457106274007682,0.02230483271375472,0.024453024453024552,0.01614906832298124
2018-01-18,0.008663366336633782,0.036363636363636376,0.018844221105527525,0.03789731051344747
2018-01-19,0.041717791411042926,0.0350877192982455,0.04685573366214557,0.03180212014134276
2018-01-22,0.03180212014134276,0.005649717514124353,0.007067137809187329,-0.0011415525114154557
2018-01-23,-0.0011415525114154557,0.016853932584269593,0.022222222222222143,0.029714285714285582
2018-01-24,0.03200000000000003,0.05635359116022087,0.026315789473684292,0.049944506104328656
2018-01-25,0.04651162790697683,-0.0020920502092051096,0.013377926421404673,-0.023255813953488413
2018-01-26,-0.02645502645502651,-0.015723270440251458,-0.013201320132013139,-0.016233766233766267
2018-01-29,-0.016304347826086807,-0.013844515441959637,-0.005574136008918651,-0.00990099009900991
2018-01-30,-0.009944751381215422,-0.02591792656587477,-0.013452914798206206,-0.013333333333333197
2018-01-31,-0.006696428571428603,0.03215077605321515,-0.001136363636363824,0.04504504504504481
2018-02-01,0.043820224719101075,0.018259935553168738,0.03412969283276457,-0.0010775862068965747
2018-02-02,0.0032292787944026013,-0.009493670886075889,-0.028602860286028542,-0.033441208198489614
2018-02-05,-0.045064377682403456,-0.025559105431309903,-0.023782559456398733,0.012276785714285587
2018-02-06,0.019101123595505642,-0.008743169398907069,0.0058004640371229765,-0.029768467475192906
2018-02-07,-0.029768467475192906,0.015435501653803918,0.0011534025374855261,0.021590909090908994
2018-02-08,0.01477272727272716,-0.005428881650380135,0.019585253456221086,0.014460511679643906
2018-02-09,0.013437849944009095,0.02183406113537112,0.013559322033898313,0.01206140350877205
2018-02-12,0.013259668508287303,0.014957264957265126,0.012263099219620877,0.027085590465872222
2018-02-13,0.03598691384950925,0.05052631578947375,0.040748898678413914,0.044303797468354444
2018-02-14,0.04210526315789487,0.004008016032064132,0.00952380952380949,-0.030303030303030387
2018-02-15,-0.02929292929292937,-0.029940119760478945,-0.004192872117400381,-0.006250000000000089
2018-02-16,-0.003121748178980144,-0.0030864197530865445,-0.013684210526315854,-0.002096436058700135
2018-02-19,0.0041753653444676075,0.024767801857585203,0.02134471718249742,0.037815126050420256
2018-02-20,0.033264033264033266,0.004028197381671816,0.007314524555903867,-0.01619433198380571
2018-02-21,-0.02716297786720323,-0.02306920762286868,-0.01556016597510379,-0.016460905349794275
2018-02-22,-0.016546018614270963,0.0030800821355234653,-0.008429926238145424,0.01673640167364021
2018-02-23,0.025236593059936974,0.013306038894575378,0.025504782146652527,0.0092592592592593
2018-02-26,0.006153846153846176,-0.009090909090909038,-0.013471502590673645,-0.01834862385321101
2018-02-27,-0.021406727828746308,0.0377166156982669,0.004201680672269115,0.05399792315680152
2018-02-28,0.055208333333333526,0.01080550098231825,0.042887029288702916,-0.0049261083743843415
2018-03-01,-0.007897334649555776,-0.016520894071914483,-0.0030090270812438424,-0.01089108910891079
2018-03-02,-0.008955223880596996,0.0039525691699606735,-0.002012072434607548,0.01501501501501501
2018-03-05,0.014056224899598346,0.023622047244094446,0.006048387096774244,0.021696252465483123
2018-03-06,0.01980198019801982,0.019230769230769162,0.028056112224448926,0.010617760617760652
2018-03-07,0.014563106796116276,0.004716981132075526,0.005847953216374213,0.01623686723973261
2018-03-08,0.015311004784688942,0.04507042253521121,0.028100775193798277,0.045112781954887105
2018-03-09,0.041470311027332896,0.011680143755615324,0.021677662582469504,0.0
2018-03-12,0.0063348416289590315,0.010657193605683846,0.02029520295202958,-0.003597122302158251
2018-03-13,-0.0017985611510791255,0.010544815465729274,-0.01175406871609408,0.028880866425992746
2018-03-14,0.027027027027027195,-0.00782608695652176,0.012808783165599413,-0.019298245614035148
2018-03-15,-0.02017543859649129,-0.009640666082383786,0.0009033423667570428,0.0008944543828264262
2018-03-16,-0.0017905102954342,-0.0026548672566372167,-0.008122743682310474,-0.0017873100983020196
2018-03-19,-0.0017937219730941312,-0.003549245785270605,-0.009099181073703333,-0.009847806624888045
2018-03-20,-0.003593890386343279,0.030276046304541504,0.007346189164370909,0.044303797468354444
2018-03-21,0.04328223624887295,0.10025929127052713,0.04466727438468543,0.09523809523809512
2018-03-22,0.09680207433016408,0.02435192458758828,0.07068062827225119,-0.02450592885375502
2018-03-23,-0.03309692671394804,-0.030674846625766805,-0.004889975550122161,0.021880064829821633
2018-03-26,0.026079869600652117,0.03718354430379733,0.019656019656019597,0.030134813639968394
2018-03-27,0.038919777601270855,0.048054919908466776,0.033734939759036076,0.053117782909930744
2018-03-28,0.04969418960244654,0.031295487627365226,-0.013209013209013243,-0.05043859649122806
2018-03-29,-0.05608157319737794,-0.047282992237120625,0.015748031496063186,0.022324865280985318
2018-04-03,0.022376543209876365,-0.011851851851851891,-0.03023255813953496,0.001506024096385561
2018-04-04,0.0037735849056603765,0.01874062968515733,0.026378896882494063,-0.018045112781954864
2018-04-05,-0.018045112781954864,-0.03384841795437821,-0.02024922118380057,-0.03215926493108723
2018-04-06,-0.029862174578866862,0.006854531607006775,-0.003974562798092274,0.027689873417721556
2018-04-09,0.02131018153117603,0.015128593040847127,0.026336791699920203,0.026173979984603468
2018-04-10,0.027047913446677008,0.0037257824143070994,0.018662519440124425,0.0037509377344335793
2018-04-11,0.005267118133935211,0.00890868596881944,0.010687022900763399,0.0037369207772794955
2018-04-12,-0.0007485029940119681,0.016924208977189048,-0.005287009063444148,0.011913626209977712
2018-04-13,0.01797752808988773,0.01881331403762654,0.03037205770690976,0.02575423105224428
2018-04-16,0.022810890360559277,0.009943181818181879,0.014738393515106862,0.004304160688665792
